district name,amenity type,source node,amenity type
Charlottenburg-Wilmersdorf,camera,298,1702
Mitte,tape,298,573
Neukölln,health_food,298,867
Mitte,cheese,298,2054
Reinickendorf,cosmetics,297,4164
Mitte,wool,297,1262
Charlottenburg-Wilmersdorf,coffee_roasting; confectionary,297,707
Marzahn-Hellersdorf,clothes,297,20343
Treptow-Köpenick,gift,297,2879
Steglitz-Zehlendorf,tyres,297,1828
Treptow-Köpenick,pet,296,3121
Charlottenburg-Wilmersdorf,coffee_machines,296,1810
Charlottenburg-Wilmersdorf,outdoor,296,1366
Reinickendorf,hardware,296,3509
Steglitz-Zehlendorf,frame,295,1426
Mitte,coffee_machines,295,1632
Tempelhof-Schöneberg,art,294,20571
Steglitz-Zehlendorf,music,294,1480
Neukölln,flooring,294,744
Marzahn-Hellersdorf,mall,294,6177
Charlottenburg-Wilmersdorf,water_sports,294,670
Tempelhof-Schöneberg,sewing,293,1305
Mitte,grocery,293,1092
Charlottenburg-Wilmersdorf,water,293,710
Mitte,camera,293,1184
Marzahn-Hellersdorf,car_repair,293,14702
Treptow-Köpenick,watches,293,1080
Reinickendorf,photo,293,2183
Spandau,florist,292,7480
